1,232297
2,104472
3,114276
4,124418
5,127234
6,12969
7,134962
8,148202
9,150659
10,159003
11,169592
12,173013
13,179040
14,18049
15,191630
16,201711
17,203260
18,210897
19,221734
20,232735
21,238237
22,239190
23,2450
24,249331
25,254754
26,258017
27,259592
28,273664
29,274382
30,27744
31,277813
32,283164
33,28559
34,29017
35,292414
36,294002
37,30192
38,311891
39,316884
40,324014
41,336857
42,342720
43,343634
44,350990
45,353314
46,35427
47,356141
48,362199
49,364955
50,367364
51,372514
52,377459
53,381995
54,389652
55,39713
56,397892
57,40045
58,405282
59,408435
60,424083
61,428130
62,442364
63,449000
64,456512
65,460867
66,461260
67,467301
68,470153
69,471443
70,477716
71,48188
72,482357
73,484042
74,515935
75,516870
76,524160
77,534492
78,534948
79,537508
80,537892
81,547638
82,550676
83,55090
84,551974
85,55310
86,554673
87,555068
88,556413
89,575506
90,584459
91,586160
92,587192
93,587572
94,589148
95,596155
96,601403
97,604497
98,631144
99,632594
100,637563
101,640965
102,644451
103,644815
104,655431
105,656580
106,661330
107,662894
108,670751
109,672155
110,673523
111,674945
112,682288
113,687164
114,690509
115,693598
116,696604
117,701487
118,70439
119,720066
120,727749
121,7302
122,743467
123,750479
124,757185
125,759684
126,764180
127,767693
128,772789
129,774729
130,786581
131,790678
132,794908
133,799808
134,805812
135,811750
136,813687
137,813732
138,816313
139,825333
140,842109
141,844355
142,853881
143,855779
144,859870
145,859989
146,86362
147,864275
148,867845
149,874935
150,876983
151,878573
152,883136
153,887411
154,892541
155,92089
156,98090
157,104996
158,110803
159,138928
160,142142
161,147625
162,157020
163,182842
164,186880
165,189567
166,238351
167,24708
168,255754
169,258944
170,277288
171,283041
172,287828
173,290735
174,296066
175,299082
176,305402
177,310769
178,316462
179,322407
180,334815
181,351896
182,352784
183,374258
184,378758
185,385354
186,386663
187,397504
188,400963
189,419488
190,433510
191,465037
192,465524
193,470475
194,470935
195,479942
196,481310
197,484043
198,485197
199,4933
200,498191
201,499449
202,50731
203,524338
204,526360
205,553236
206,588593
207,588673
208,597496
209,604687
210,613969
211,614204
212,614937
213,623
214,651579
215,657167
216,665684
217,67825
218,683123
219,708874
220,716894
221,721577
222,728680
223,739970
224,747166
225,754217
226,757297
227,762657
228,778771
229,787489
230,813648
231,822010
232,832165
233,839832
234,855049
235,864357
236,889350
237,94359
238,111039
239,141716
240,187824
241,199739
242,217009
243,240026
244,260566
245,268213
246,277038
247,282504
248,294717
249,296917
250,306799
251,31226
252,331883
253,34515
254,346326
255,346494
256,348459
257,365227
258,379814
259,433401
260,452347
261,466961
262,478576
263,481118
264,482502
265,513833
266,523984
267,540312
268,543505
269,558382
270,588148
271,589209
272,589213
273,589740
274,590912
275,590951
276,597294
277,606850
278,611686
279,611776
280,612156
281,612300
282,620875
283,631709
284,642092
285,647664
286,661773
287,681970
288,685955
289,691892
290,695117
291,71888
292,722768
293,732314
294,751886
295,765479
296,770256
297,779040
298,78585
299,800865
300,826250
301,834677
302,844270
303,852212
304,85552
305,873977
306,877333
307,891978
308,898538
309,95398
310,102755
311,111662
312,115905
313,11769
314,12666
315,139091
316,162009
317,17189
318,180435
319,181686
320,229667
321,230786
322,230808
323,263761
324,296564
325,299532
326,343066
327,349947
328,359676
329,36839
330,379551
331,392227
332,398069
333,40895
334,409572
335,420698
336,438513
337,442198
338,453070
339,455116
340,457873
341,45794
342,478473
343,522245
344,526616
345,527288
346,575342
347,591496
348,592152
349,59256
350,598849
351,600694
352,609482
353,621432
354,630120
355,636467
356,657601
357,668577
358,672558
359,688590
360,692260
361,69618
362,703946
363,705923
364,706998
365,711355
366,717823
367,728953
368,734391
369,743388
370,765042
371,768936
372,774140
373,78490
374,792870
375,801380
376,803094
377,824703
378,83265
379,868173
380,899748
381,104915
382,108068
383,10881
384,111424
385,112514
386,112740
387,116635
388,118667
389,122431
390,12522
391,132638
392,132643
393,133677
394,133978
395,139537
396,140487
397,143096
398,145137
399,149782
400,156285
401,160132
402,160405
403,16100
404,165932
405,170712
406,173141
407,179190
408,182728
409,186286
410,188937
411,195284
412,196798
413,197457
414,202282
415,202865
416,211189
417,216801
418,226493
419,231330
420,235050
421,237278
422,239891
423,241871
424,254580
425,260235
426,261934
427,263188
428,269569
429,273580
430,273933
431,277079
432,277811
433,277844
434,282913
435,283617
436,28378
437,284939
438,287138
439,28855
440,289835
441,290552
442,295114
443,298703
444,305253
445,30740
446,307972
447,313591
448,319343
449,324224
450,325267
451,325652
452,32839
453,332244
454,332895
455,333662
456,337933
457,343884
458,348779
459,349371
460,352694
461,353574
462,353989
463,360268
464,363080
465,363954
466,365021
467,369309
468,37389
469,376237
470,377627
471,378862
472,380978
473,382063
474,385285
475,385308
476,385822
477,387838
478,389273
479,389986
480,392196
481,401331
482,403487
483,406987
484,418477
485,421705
486,42451
487,42583
488,427467
489,428859
490,438667
491,438991
492,439301
493,440805
494,441002
495,441324
496,451114
497,465163
498,466245
499,467373
500,46914
501,472308
502,472713
503,477259
504,477865
505,481740
506,485195
507,485604
508,490650
509,491653
510,506910
511,513823
512,513842
513,515289
514,522897
515,524266
516,524698
517,526519
518,527014
519,532101
520,540250
521,550560
522,550739
523,556801
524,557958
525,558585
526,558838
527,559329
528,560005
529,560244
530,561079
531,561958
532,562318
533,563548
534,567174
535,568580
536,568984
537,580163
538,581178
539,581926
540,582179
541,582561
542,582640
543,582683
544,582862
545,582915
546,593585
547,595921
548,600582
549,605190
550,606051
551,608806
552,609619
553,609820
554,609887
555,610199
556,611667
557,619040
558,619283
559,625250
560,627025
561,630587
562,631549
563,632134
564,632624
565,635994
566,639919
567,644099
568,644561
569,646142
570,653061
571,653352
572,655664
573,659213
574,662373
575,667517
576,670618
577,670631
578,670972
579,67292
580,673198
581,673634
582,676517
583,682620
584,687267
585,691260
586,692692
587,697580
588,69795
589,700826
590,703515
591,704930
592,706341
593,706368
594,706719
595,707503
596,7130
597,713197
598,718123
599,720437
600,720443
601,721817
602,72206
603,7244
604,725276
605,725861
606,731015
607,731533
608,732705
609,734390
610,734772
611,738028
612,739488
613,743863
614,746510
615,74770
616,747843
617,748318
618,755196
619,755922
620,758306
